time,station,latitude,longitude,hurs,Year
1950-04-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,72.91833,1950
1950-04-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,79.80016,1950
1950-04-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,85.535645,1950
1950-04-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,74.242744,1950
1950-04-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,76.67353,1950
1950-04-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,75.19911,1950
1950-05-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,67.9851,1950
1950-05-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,70.46877,1950
1950-05-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,76.61562,1950
1950-05-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,69.24987,1950
1950-05-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,62.714584,1950
1950-05-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,62.677757,1950
1950-05-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,69.664856,1950
1950-05-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,81.96664,1950
1950-05-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,84.31173,1950
1950-05-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,76.67279,1950
1950-05-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,69.228264,1950
1950-05-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,64.48918,1950
1950-05-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,62.017933,1950
1950-05-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,70.3646,1950
1950-05-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,89.08391,1950
1950-05-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,65.74877,1950
1950-05-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,62.89687,1950
1950-05-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,67.351074,1950
1950-05-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,77.2459,1950
1950-05-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,98.715294,1950
1950-05-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,91.54279,1950
1950-05-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,78.854485,1950
1950-05-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,79.60472,1950
1950-05-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,80.30032,1950
1950-05-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,84.86869,1950
1950-05-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,81.41967,1950
1950-05-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,82.07973,1950
1950-05-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,93.6346,1950
